"year","SSB","SSB_sd","Recruit","Recruit_sd","SPR","SPR_sd","F","F_sd","Depletion","Depletion_sd","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","SSBmsy","MSY","Fmsy","max_grad","LN_R0","Selex_peak","Selex_shape","SSB0"
1,45451.9,91.2299,22026.3,223.092,0.9864372,2.05422e-05,0.00141582,2.84181e-06,1,0,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
2,45383.5,91.2377,22022.7,224.834,0.9842045,2.39165e-05,0.00165147,3.3231e-06,0.998496,3.26308e-06,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
3,45307.1,91.2327,22018.6,224.747,0.9819797,2.73231e-05,0.00188701,3.84593e-06,0.996815,1.12057e-05,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
4,45224,91.2659,22014.2,224.654,0.9797627,3.11909e-05,0.00212244,4.45488e-06,0.994987,6.18515e-05,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
5,45135.8,91.8465,22009.6,224.554,0.9775535,3.65812e-05,0.00235775,5.1824e-06,0.993045,0.00021699,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
6,45043.6,94.3017,22004.7,224.449,0.9753521,4.4085e-05,0.00259297,6.03008e-06,0.991017,0.000476774,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
7,44948.3,99.363,21999.6,224.338,0.9731583,5.31576e-05,0.00282809,6.97406e-06,0.988921,0.000780746,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
8,44850.7,106.231,21994.4,224.22,0.9709723,6.29527e-05,0.0030631,7.98025e-06,0.986773,0.00107454,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
9,44751,113.586,21989,224.091,0.9687939,7.28839e-05,0.00329802,9.0164e-06,0.984581,0.00133078,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
10,44649.8,120.48,21983.6,223.95,0.9666232,8.26296e-05,0.00353282,1.00573e-05,0.982354,0.00154151,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
11,44547.3,126.461,21978,223.794,0.9644599,9.20331e-05,0.00376753,1.10859e-05,0.980098,0.00170862,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
12,44443.7,131.406,21972.4,223.621,0.9623041,0.000101028,0.00400213,1.20919e-05,0.977819,0.00183787,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
13,44339.2,135.364,21966.7,223.429,0.9601558,0.000109597,0.00423663,1.30696e-05,0.97552,0.00193595,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
14,44234,138.452,21961,223.216,0.958015,0.000117751,0.00447102,1.4017e-05,0.973206,0.00200918,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
15,44128.3,140.805,21955.1,222.982,0.9558816,0.000125509,0.00470532,1.49336e-05,0.970879,0.00206299,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
16,44022,142.548,21949.3,222.724,0.9537554,0.000132895,0.00493952,1.58199e-05,0.968542,0.00210183,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
17,43915.5,143.788,21943.4,222.44,0.9516367,0.000139931,0.0051736,1.66767e-05,0.966197,0.00212924,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
18,43808.6,144.615,21937.4,222.13,0.9495253,0.000146635,0.00540758,1.75048e-05,0.963846,0.00214798,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
19,43701.6,145.096,21931.4,221.794,0.9474211,0.000153016,0.00564146,1.83042e-05,0.961492,0.0021602,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
20,43594.5,145.286,21925.4,221.431,0.9453242,0.000159081,0.00587523,1.90748e-05,0.959134,0.00216749,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
21,43487.3,145.225,21919.4,221.045,0.9432343,0.000164828,0.00610891,1.98159e-05,0.956776,0.0021711,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
22,43380.1,144.94,21913.3,220.639,0.9411517,0.000170248,0.00634248,2.05262e-05,0.954418,0.00217193,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
23,43272.9,144.452,21907.2,220.217,0.9390762,0.00017533,0.00657595,2.12039e-05,0.95206,0.00217064,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
24,43165.8,143.775,21901.1,219.779,0.9370078,0.000180055,0.00680932,2.18469e-05,0.949704,0.00216773,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
25,43058.9,142.917,21894.9,219.321,0.9349465,0.000184403,0.00704256,2.24531e-05,0.947351,0.00216354,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
26,42952.1,141.884,21888.8,218.837,0.9349464,0.000182902,0.00704187,2.22802e-05,0.945001,0.00215831,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
27,42856.1,140.679,21883.3,218.333,0.857313,0.000371257,0.016431,5.15118e-05,0.942891,0.00215214,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
28,42342.2,139.319,21853.3,217.58,0.789247,0.000513319,0.0257156,8.04389e-05,0.931582,0.00214781,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
29,41444.2,137.749,21799.4,216.586,0.729212,0.000623643,0.0348826,0.00010951,0.911826,0.0021445,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
30,40212.5,135.911,21722,215.36,0.675975,0.000711713,0.0439208,0.000139053,0.884727,0.00214092,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
31,38708.5,133.76,21621.7,213.911,0.628532,0.00078374,0.0528219,0.000169291,0.851637,0.00213563,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
32,36998.5,131.277,21499,212.251,0.586059,0.000843842,0.0615801,0.000200363,0.814014,0.00212741,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
33,35147.4,128.468,21354.5,210.39,0.547877,0.000894766,0.0701912,0.000232328,0.773289,0.00211532,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
34,33215,125.357,21188.9,208.341,0.51342,0.000938344,0.0786519,0.000265176,0.730773,0.00209872,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
35,31252.9,121.981,21002.9,206.116,0.482211,0.000975791,0.0869605,0.000298841,0.687603,0.00207717,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
36,29303.6,118.381,20797.3,203.725,0.453851,0.00100791,0.0951158,0.000333208,0.644718,0.00205045,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
37,27400.8,114.603,20573.2,201.183,0.427998,0.00103524,0.103118,0.000368131,0.602852,0.00201852,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
38,25569.1,110.694,20331.4,198.501,0.404362,0.00105815,0.110967,0.000403451,0.562553,0.00198158,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
39,23825.6,106.697,20073.1,195.693,0.382694,0.00107697,0.118665,0.000439011,0.524194,0.00193997,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
40,22180.9,102.659,19799.6,192.773,0.362778,0.00109197,0.126214,0.00047468,0.488008,0.0018942,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
41,20640.1,98.6193,19512.2,189.755,0.344429,0.00110351,0.133617,0.000510369,0.454108,0.00184488,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
42,19204.2,94.6191,19211.9,186.652,0.327485,0.00111195,0.140878,0.000546055,0.422517,0.00179273,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
43,17871.3,90.6955,18900.1,183.478,0.311803,0.00111779,0.147999,0.000581795,0.393191,0.0017385,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
44,16637.2,86.8837,18577.9,180.246,0.297261,0.00112158,0.154986,0.000617748,0.366039,0.00168301,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
45,15496.4,83.2167,18246.3,176.97,0.283748,0.00112401,0.161842,0.000654192,0.340941,0.00162709,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
46,14442.9,79.726,17906.2,173.665,0.27117,0.00112584,0.16857,0.000691542,0.317762,0.00157157,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
47,13470,76.4417,17558.6,170.343,0.259441,0.00112797,0.175176,0.000730381,0.296358,0.0015173,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
48,12571.4,73.3931,17204.2,167.023,0.248484,0.00113142,0.181662,0.000771477,0.276588,0.00146514,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
49,11740.9,70.6094,16843.6,163.722,0.238234,0.00113734,0.188032,0.000815819,0.258314,0.00141598,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
50,10972.4,68.1203,16477.6,160.462,0.228629,0.00114704,0.194291,0.000864665,0.241408,0.00137072,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
51,10260.7,65.9564,16106.7,157.265,0.219616,0.00116199,0.200442,0.000919571,0.225749,0.00133033,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
52,9600.69,64.1502,15731.3,154.157,0.211148,0.00118388,0.206488,0.000982458,0.211228,0.00129582,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
53,8987.82,62.7363,15352.1,151.17,0.203179,0.00121461,0.212434,0.00105567,0.197744,0.00126827,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
54,8417.97,61.7516,14969.4,148.352,0.195672,0.00125629,0.218282,0.00114199,0.185206,0.00124883,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
55,7887.42,61.2354,14583.7,145.772,0.18859,0.00131128,0.224036,0.00124477,0.173533,0.00123873,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
56,7392.81,61.2284,14195.4,143.516,0.18859,0.00141394,0.223132,0.00132884,0.162651,0.00123921,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
57,6992.97,61.8388,13859,142.025,0.188591,0.00152703,0.222451,0.00142459,0.153854,0.00125236,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
58,6666.85,63.0856,13568.2,141.292,0.18859,0.00165401,0.221961,0.00153497,0.146679,0.00127877,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
59,6396.08,65.0022,13314.6,141.308,0.188591,0.0017989,0.221582,0.00166234,0.140722,0.00131942,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
60,6165.77,67.6214,13089.5,142.087,0.188591,0.00196535,0.221247,0.00180859,0.135655,0.00137528,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
61,5965.48,70.9638,12886.4,143.675,0.18859,0.00215623,0.220922,0.00197548,0.131248,0.00144701,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
62,5788.93,75.042,12701.4,146.148,0.196373,0.00243157,0.213416,0.00209435,0.127364,0.00153504,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
63,5686.86,79.9627,12591.8,149.647,0.204669,0.00272518,0.206108,0.00221044,0.125118,0.00164081,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
64,5646.96,85.7354,12548.4,154.038,0.213529,0.00303764,0.198934,0.00232267,0.124241,0.00176454,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
65,5658.51,92.3913,12561,159.192,0.223004,0.00336988,0.191799,0.00242858,0.124495,0.00190694,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
66,5712.85,99.9618,12619.9,164.992,0.233153,0.0037214,0.184626,0.00252469,0.12569,0.00206879,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
67,5804.59,108.457,12718.1,171.306,0.244044,0.00408902,0.177386,0.00260728,0.127708,0.00225031,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
68,5931.61,117.86,12851.4,177.975,0.25575,0.00446723,0.17008,0.0026729,0.130503,0.00245113,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
69,6094.04,128.143,13017.6,184.815,0.268357,0.00484915,0.162713,0.00271851,0.134077,0.00267052,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
70,6293.01,139.269,13214.9,191.63,0.281963,0.00522715,0.155284,0.00274152,0.138454,0.00290764,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
71,6530.04,151.197,13441.5,198.226,0.296675,0.00559299,0.147787,0.00273984,0.143669,0.00316146,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
72,6806.93,163.873,13695,204.415,0.312618,0.00593767,0.140212,0.0027119,0.149761,0.00343067,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
73,7125.79,177.22,13973.1,210.022,0.329938,0.00625137,0.13255,0.00265673,0.156777,0.0037135,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
74,7489.2,191.134,14273.4,214.887,0.348799,0.00652342,0.124791,0.00257409,0.164772,0.00400756,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
75,7900.28,205.482,14593.4,218.883,0.369392,0.00674255,0.116926,0.00246452,0.173816,0.00430976,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
76,8362.72,220.099,14930.6,221.923,0.391939,0.00689712,0.108947,0.00232942,0.183991,0.00461631,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
77,8880.83,234.789,15282.5,223.981,0.4167,0.00697556,0.100846,0.00217096,0.19539,0.00492274,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
78,9459.57,249.329,15646.8,225.096,0.443979,0.00696656,0.0926149,0.00199214,0.208123,0.00522398,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
79,10104.6,263.473,16020.7,225.361,0.474133,0.00685949,0.0842454,0.00179661,0.222313,0.00551438,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
80,10822.2,276.96,16402,224.901,0.507588,0.00664463,0.0757299,0.0015886,0.238102,0.00578792,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
81,11619.6,289.516,16788.1,223.859,0.507589,0.00646517,0.0760785,0.00155736,0.255647,0.00603835,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
82,12377.5,300.631,17123,223,0.507589,0.00629646,0.0763653,0.00152568,0.272321,0.00625758,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
83,13089.6,310.194,17412.7,222.265,0.507589,0.00613394,0.0765975,0.00149303,0.287988,0.00644341,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
84,13754.4,318.102,17663.8,221.596,0.507589,0.00597324,0.0767919,0.00145936,0.302614,0.00659365,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
85,14373.6,324.279,17882.6,220.948,0.507588,0.00581178,0.0769634,0.00142487,0.316238,0.00670666,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
86,14950,328.724,18074.3,220.302,0.507588,0.00564931,0.0771194,0.0013899,0.328919,0.00678234,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
87,15485.4,331.523,18242.9,219.66,0.507588,0.00548709,0.0772628,0.00135476,0.340699,0.00682261,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
88,15981,332.829,18391.4,219.032,0.507588,0.00532676,0.0773929,0.00131976,0.351602,0.0068308,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
89,16437.3,332.824,18522.3,218.43,0.507589,0.00516978,0.07751,0.00128517,0.361641,0.00681096,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
90,16855.2,331.691,18637.4,217.857,0.507588,0.00501719,0.0776147,0.00125122,0.370837,0.00676717,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
91,17236.1,329.607,18738.6,217.307,0.507588,0.00486969,0.0777069,0.00121807,0.379215,0.00670329,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
92,17581.4,326.732,18827.5,216.765,0.507588,0.0047277,0.0777885,0.00118587,0.386814,0.00662285,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
93,17893.3,323.209,18905.6,216.208,0.507588,0.00459147,0.0778603,0.00115471,0.393676,0.00652901,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
94,18174,319.169,18974,215.613,0.507588,0.00446112,0.0779232,0.00112466,0.399852,0.00642464,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
95,18425.9,314.729,19034.1,214.987,0.507587,0.00433669,0.0779788,0.00109574,0.405393,0.00631226,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
96,18651.2,309.987,19086.7,214.393,0.507588,0.00421804,0.0780275,0.00106792,0.410351,0.00619405,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
97,18852.3,305.028,19132.9,213.937,0.507588,0.00410492,0.07807,0.00104116,0.414775,0.00607184,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
98,19031.5,299.916,19173.4,212.821,0.507587,0.00399695,0.0781079,0.00101542,0.418717,0.00594702,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
99,19190.7,294.697,19208.9,212.578,0.507588,0.00389372,0.0781407,0.000990658,0.42222,0.00582061,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
100,19332,289.408,19240.9,212.257,0.507587,0.00379493,0.0781698,0.000966874,0.42533,0.00569342,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,13073.2,2614.05,0.122338,0.0128484,9.99999,42,5.1,22725.95
1,45449.3,NA,22025,NA,0.9864364,NA,0.0014159,NA,1,0,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
2,45380.9,NA,22021.5,NA,0.9842037,NA,0.00165157,NA,0.998496,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
3,45304.5,NA,22017.5,NA,0.9819787,NA,0.00188712,NA,0.996814,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
4,45221.4,NA,22013.1,NA,0.9797616,NA,0.00212256,NA,0.994986,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
5,45133.2,NA,22008.5,NA,0.9775523,NA,0.00235789,NA,0.993045,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
6,45041,NA,22003.6,NA,0.9753507,NA,0.00259312,NA,0.991017,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
7,44945.8,NA,21998.6,NA,0.9731569,NA,0.00282825,NA,0.988921,NA,"short_slow",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,13072.5,2613.9,0.122338,0.255279,9.99993,42.0001,5.10001,22724.65
