"year","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","max_grad","variable","estimate","sd"
55,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
55,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
55,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
55,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
55,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
55,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
55,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",7392.81,61.2284
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",14195.4,143.516
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.18859,0.00141394
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.223132,0.00132884
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.162651,0.00123921
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
56,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",6992.97,61.8388
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",13859,142.025
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.188591,0.00152703
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.222451,0.00142459
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.153854,0.00125236
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
57,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",6666.85,63.0856
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",13568.2,141.292
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.18859,0.00165401
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.221961,0.00153497
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.146679,0.00127877
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
58,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",6396.08,65.0022
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",13314.6,141.308
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.188591,0.0017989
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.221582,0.00166234
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.140722,0.00131942
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
59,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",6165.77,67.6214
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",13089.5,142.087
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.188591,0.00196535
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.221247,0.00180859
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.135655,0.00137528
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
60,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5965.48,70.9638
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12886.4,143.675
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.18859,0.00215623
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.220922,0.00197548
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.131248,0.00144701
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
61,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5788.93,75.042
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12701.4,146.148
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.196373,0.00243157
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.213416,0.00209435
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.127364,0.00153504
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
62,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5686.86,79.9627
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12591.8,149.647
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.204669,0.00272518
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.206108,0.00221044
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.125118,0.00164081
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
63,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5646.96,85.7354
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12548.4,154.038
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.213529,0.00303764
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.198934,0.00232267
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.124241,0.00176454
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
64,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5658.51,92.3913
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12561,159.192
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.223004,0.00336988
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.191799,0.00242858
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.124495,0.00190694
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
65,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5712.85,99.9618
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12619.9,164.992
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.233153,0.0037214
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.184626,0.00252469
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.12569,0.00206879
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
66,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5804.59,108.457
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12718.1,171.306
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.244044,0.00408902
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.177386,0.00260728
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.127708,0.00225031
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
67,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",5931.61,117.86
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",12851.4,177.975
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.25575,0.00446723
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.17008,0.0026729
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.130503,0.00245113
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
68,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",6094.04,128.143
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",13017.6,184.815
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.268357,0.00484915
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.162713,0.00271851
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.134077,0.00267052
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_peak",42,NA
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Selex_shape",5.1,NA
69,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB0",22725.95,NA
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSB",6293.01,139.269
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Recruit",13214.9,191.63
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SPR",0.281963,0.00522715
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"F",0.155284,0.00274152
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Depletion",0.138454,0.00290764
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"SSBmsy",13073.2,NA
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"MSY",2614.05,NA
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"Fmsy",0.122338,NA
70,"short_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.0128484,"LN_R0",9.99999,NA
