"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"95","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Selex_ascend",100,-0.00192352941176459,0.0236392156862745,1
"96","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","Selex_peak",100,0.000828571428571443,0.0280547619047619,1
"97","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SPR",100,0.093529888057355,0.149836291742658,1
"98","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB",100,0.176428937322322,0.301617612109484,1
"99","long_slow","R_biasadjusted","HighSigmaR","L20","N50","F1","SSB0",100,0.00762048637795824,0.112733032721075,1
"100","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","Depletion",100,0.156435803440594,0.268523785126549,1
"101","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","F",100,-0.0806354587085965,0.216409165149244,1
"102","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","OFL",100,0.0980352611106791,0.239406593461665,1
"103","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","Recruit",100,0.471035241692016,0.704549569523442,1
"104","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","Selex_ascend",100,-0.011013725490196,0.0132745098039216,1
"105","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","Selex_peak",100,-0.0173345238095238,0.0183309523809524,1
"106","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","SPR",100,0.0549022074083391,0.134663307339161,1
"107","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","SSB",100,0.116185343852555,0.241604617535032,1
"108","long_slow","R_biasadjusted","HighSigmaR","L75","N50","F1","SSB0",100,-0.0303256072852467,0.0832452379834316,1
"109","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","Depletion",100,-0.202068715970291,0.452197969220601,1
"110","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","F",100,-0.0676502386564159,0.517520559001226,1
"111","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","OFL",100,0.0924119761180998,0.526180901297024,1
"112","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","Recruit",100,1.11930013651483,1.11930013651483,1
"113","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","Selex_ascend",100,-0.0539382352941175,0.109579411764706,1
"114","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","Selex_peak",100,-0.00462023809523811,0.104535714285714,1
"115","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","SPR",100,0.0564174422992265,0.308765958115842,1
"116","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","SSB",100,0.155891441699912,0.586700701679765,1
"117","long_slow","R_unadjusted","HighSigmaR","L1","N50","F1","SSB0",100,0.47515138465274,0.47515138465274,1
"118","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","Depletion",100,-0.239372859065943,0.303704374668189,1
"119","long_slow","R_unadjusted","HighSigmaR","L10","N50","F1","F",100,-0.108599252433122,0.269169869988033,1
