"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"119","long_fast","R_unadjusted","HighSigmaR","L5","N200","F1","SSB0",100,0.450019423701849,0.450019423701849,1
"120","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","Depletion",100,0.0249881213652514,0.192699094690634,1
"121","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","F",100,-0.186917335306883,0.259331045265884,1
"122","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","OFL",100,0.232458619293574,0.285751539183752,1
"123","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","Recruit",100,0.603686345312326,0.716650791906291,1
"124","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","SPR",100,0.104744901680954,0.144134244356451,1
"125","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","SSB",100,0.221836407738575,0.283161695891807,1
"126","long_fast","R_unadjusted","HighSigmaR","L75","N200","F1","SSB0",100,0.202542963378614,0.202542963378614,1
"127","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","Depletion",100,0.0543335866262571,0.22561636751423,1
"128","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","F",100,-0.135407802323455,0.279438173180771,1
"129","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","OFL",100,0.146272532290465,0.319044021686438,1
"130","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","Recruit",100,0.217087840789829,0.370161654823807,1
"131","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","SPR",100,0.0723715343307703,0.161394553687829,1
"132","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","SSB",100,0.188429459553306,0.363420618679595,1
"133","long_fast","R_unadjusted","LowSigmaR","L1","N200","F1","SSB0",100,0.122215165286453,0.122215165286453,1
"134","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","Depletion",100,-0.0904791412495237,0.12667401271397,1
"135","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","F",100,0.030090408423468,0.13255064279562,1
"136","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","OFL",100,-0.0146058329322968,0.137742622872465,1
"137","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","Recruit",100,0.132276527849512,0.25263821370034,1
"138","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","SPR",100,-0.0125907858977213,0.0713465398017721,1
"139","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","SSB",100,-0.0337996449388112,0.135561370218676,1
"140","long_fast","R_unadjusted","LowSigmaR","L10","N200","F1","SSB0",100,0.076224155685595,0.076224155685595,1
"141","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","Depletion",100,-0.0634275735682287,0.105977444349694,1
"142","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","F",100,-0.0206775120338341,0.125942968744857,1
"143","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","OFL",100,0.0272174341649978,0.145634282762384,1
"144","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","Recruit",100,0.158165706328008,0.286708685180966,1
"145","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","SPR",100,0.0136064282868563,0.0698735777733303,1
"146","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","SSB",100,0.0198279211426004,0.129314961905429,1
"147","long_fast","R_unadjusted","LowSigmaR","L20","N200","F1","SSB0",100,0.0831519426784977,0.0831519426784977,1
"148","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","Depletion",100,-0.0669928952833361,0.105969930102789,1
"149","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","F",100,0.0223263845632232,0.117198975134194,1
"150","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","OFL",100,-0.0158809316568308,0.122671099983081,1
"151","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","Recruit",100,0.102742106896514,0.244253548674321,1
"152","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","SPR",100,-0.00582451270675244,0.0615314690154254,1
"153","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","SSB",100,-0.0137710693729944,0.11904287896559,1
"154","long_fast","R_unadjusted","LowSigmaR","L75","N200","F1","SSB0",100,0.0419181984670691,0.0532579405943036,1
"155","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","Depletion",100,0.0647466050709006,0.526432373499726,1
"156","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","F",100,-0.0761885198311233,0.54377075531648,1
"157","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","OFL",100,0.0682575879828933,0.568115167275317,1
"158","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","Recruit",100,0.409691259871454,0.663505775895535,1
"159","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","SPR",100,0.0392290579208855,0.361965245896485,1
"160","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","SSB",100,0.0480213878028252,0.629047046080832,1
"161","long_slow","R_biasadjusted","HighSigmaR","L1","N200","F1","SSB0",100,0.0269382790425458,0.141813660868599,1
"162","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","Depletion",100,-0.0704315837031075,0.222668708710062,1
"163","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","F",100,0.0053354182832048,0.245618766218575,1
"164","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","OFL",100,-0.00740302465099081,0.274104750146464,1
"165","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","Recruit",100,0.430061557265535,0.609959049007853,1
"166","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","SPR",100,-0.00904719042827481,0.153382648890007,1
"167","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","SSB",100,-0.0377247949339148,0.284208696638609,1
"168","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F1","SSB0",100,0.0306130863685666,0.0984621587044886,1
"169","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","Depletion",100,-0.306377344284121,0.46624362541747,1
"170","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","F",100,0.294914590150106,0.537174381797685,1
"171","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","OFL",100,-0.240789034125374,0.481192289250418,1
"172","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","Recruit",100,0.229733218855499,0.563698632664333,1
"173","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","SPR",100,-0.16212325482674,0.31918983082825,1
"174","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","SSB",100,-0.284026204613668,0.520780689560808,1
"175","long_slow","R_biasadjusted","HighSigmaR","L2","N200","F1","SSB0",100,0.00223454857193905,0.12721636637892,1
"176","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","Depletion",100,0.011660370979949,0.192314540164862,1
"177","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","F",100,-0.0316564333106113,0.231210207291976,1
"178","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","OFL",100,0.0197118481686439,0.244631399545019,1
"179","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","Recruit",100,0.407715673791021,0.602169923542727,1
"180","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","SPR",100,0.00859124426136727,0.13644975158795,1
"181","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","SSB",100,0.0331756171805752,0.247489821137928,1
"182","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F1","SSB0",100,0.0269377063750492,0.110694909100488,1
"183","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","Depletion",100,0.0229519616777387,0.147333927608372,1
"184","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","F",100,-0.0807808726797702,0.219265042574932,1
"185","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","OFL",100,0.0869600760146808,0.230594126594506,1
"186","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","Recruit",100,0.578009189295108,0.659251627352814,1
"187","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","SPR",100,0.0287693720666189,0.070071377432582,1
"188","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","SSB",100,0.0823905292541662,0.222517190590284,1
"189","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F2","SSB0",100,0.0190182875638381,0.106505846362473,1
"190","long_slow","R_biasadjusted","HighSigmaR","L5","N200","F1","Depletion",100,-0.259289632196245,0.375577141322284,1
"191","long_slow","R_biasadjusted","HighSigmaR","L5","N200","F1","F",100,0.191951509960864,0.381765715897446,1
"192","long_slow","R_biasadjusted","HighSigmaR","L5","N200","F1","OFL",100,-0.187263504379103,0.370288537938974,1
"193","long_slow","R_biasadjusted","HighSigmaR","L5","N200","F1","Recruit",100,0.252756495846715,0.545885870072831,1
"194","long_slow","R_biasadjusted","HighSigmaR","L5","N200","F1","SPR",100,-0.132868019306962,0.218199720143387,1
"195","long_slow","R_biasadjusted","HighSigmaR","L5","N200","F1","SSB",100,-0.271380991813833,0.4083526056812,1
"196","long_slow","R_biasadjusted","HighSigmaR","L5","N200","F1","SSB0",100,-0.0331706194086177,0.111583116387797,1
"197","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F1","Depletion",100,0.0126942544781617,0.17383712899371,1
"198","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F1","F",100,-0.0207432618475948,0.215303945147275,1
"199","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F1","OFL",100,0.0180900354654505,0.222222588033619,1
"200","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F1","Recruit",100,0.341402426733562,0.602064434002506,1
"201","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F1","SPR",100,0.00618770045909062,0.126539800955915,1
"202","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F1","SSB",100,0.00880385517801815,0.222988587610927,1
"203","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F1","SSB0",100,0.0219366011267806,0.0853182943213145,1
"204","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F1","Depletion",100,-0.529158247581173,0.616597221691092,1
"205","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F1","F",100,0.930618751181818,0.930618751181818,1
"206","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F1","OFL",100,-0.512831974815845,0.640589673930649,1
"207","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F1","Recruit",100,-0.238482912114719,0.413008224803748,1
"208","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F1","SPR",100,-0.404471416892019,0.430516359034023,1
"209","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F1","SSB",100,-0.556519261663194,0.692981631712205,1
"210","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F1","SSB0",100,-0.0618990570457,0.131171780778301,1
"211","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F1","Depletion",100,-0.164990851497251,0.190681872031358,1
"212","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F1","F",100,0.135217423383431,0.18563630538283,1
"213","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F1","OFL",100,-0.126730552372934,0.170041894837739,1
"214","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F1","Recruit",100,0.0641229242129354,0.259482469057994,1
"215","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F1","SPR",100,-0.082263890635809,0.110146374441859,1
"216","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F1","SSB",100,-0.159830255836532,0.20681870485645,1
"217","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F1","SSB0",100,-0.0170282680129697,0.0468241578638127,1
"218","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F1","Depletion",100,-0.0650140339039581,0.0937203915275927,1
"219","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F1","F",100,0.0699243369866245,0.107547036417122,1
"220","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F1","OFL",100,-0.0777367090410854,0.111037070153591,1
