"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"120","long_slow","R_biasadjusted","HighSigmaR","L10","N200","Depletion",100,-0.0704315837031075,0.222668708710062,1
"121","long_slow","R_biasadjusted","HighSigmaR","L10","N200","F",100,0.0053354182832048,0.245618766218575,1
"122","long_slow","R_biasadjusted","HighSigmaR","L10","N200","OFL",100,-0.00740302465099081,0.274104750146464,1
"123","long_slow","R_biasadjusted","HighSigmaR","L10","N200","Recruit",100,0.430061557265535,0.609959049007853,1
"124","long_slow","R_biasadjusted","HighSigmaR","L10","N200","SPR",100,-0.00904719042827481,0.153382648890007,1
"125","long_slow","R_biasadjusted","HighSigmaR","L10","N200","SSB",100,-0.0377247949339148,0.284208696638609,1
"126","long_slow","R_biasadjusted","HighSigmaR","L10","N200","SSB0",100,0.0306130863685666,0.0984621587044886,1
"127","long_slow","R_biasadjusted","HighSigmaR","L20","N200","Depletion",100,0.011660370979949,0.192314540164862,1
"128","long_slow","R_biasadjusted","HighSigmaR","L20","N200","F",100,-0.0316564333106113,0.231210207291976,1
"129","long_slow","R_biasadjusted","HighSigmaR","L20","N200","OFL",100,0.0197118481686439,0.244631399545019,1
"130","long_slow","R_biasadjusted","HighSigmaR","L20","N200","Recruit",100,0.407715673791021,0.602169923542727,1
"131","long_slow","R_biasadjusted","HighSigmaR","L20","N200","SPR",100,0.00859124426136727,0.13644975158795,1
"132","long_slow","R_biasadjusted","HighSigmaR","L20","N200","SSB",100,0.0331756171805752,0.247489821137928,1
"133","long_slow","R_biasadjusted","HighSigmaR","L20","N200","SSB0",100,0.0269377063750492,0.110694909100488,1
"134","long_slow","R_biasadjusted","HighSigmaR","L75","N200","Depletion",100,0.0126942544781617,0.17383712899371,1
"135","long_slow","R_biasadjusted","HighSigmaR","L75","N200","F",100,-0.0207432618475948,0.215303945147275,1
"136","long_slow","R_biasadjusted","HighSigmaR","L75","N200","OFL",100,0.0180900354654505,0.222222588033619,1
"137","long_slow","R_biasadjusted","HighSigmaR","L75","N200","Recruit",100,0.341402426733562,0.602064434002506,1
"138","long_slow","R_biasadjusted","HighSigmaR","L75","N200","SPR",100,0.00618770045909062,0.126539800955915,1
"139","long_slow","R_biasadjusted","HighSigmaR","L75","N200","SSB",100,0.00880385517801815,0.222988587610927,1
"140","long_slow","R_biasadjusted","HighSigmaR","L75","N200","SSB0",100,0.0219366011267806,0.0853182943213145,1
"141","long_slow","R_biasadjusted","LowSigmaR","L1","N200","Depletion",100,-0.529158247581173,0.616597221691092,1
"142","long_slow","R_biasadjusted","LowSigmaR","L1","N200","F",100,0.930618751181818,0.930618751181818,1
"143","long_slow","R_biasadjusted","LowSigmaR","L1","N200","OFL",100,-0.512831974815845,0.640589673930649,1
"144","long_slow","R_biasadjusted","LowSigmaR","L1","N200","Recruit",100,-0.238482912114719,0.413008224803748,1
"145","long_slow","R_biasadjusted","LowSigmaR","L1","N200","SPR",100,-0.404471416892019,0.430516359034023,1
"146","long_slow","R_biasadjusted","LowSigmaR","L1","N200","SSB",100,-0.556519261663194,0.692981631712205,1
"147","long_slow","R_biasadjusted","LowSigmaR","L1","N200","SSB0",100,-0.0618990570457,0.131171780778301,1
"148","long_slow","R_biasadjusted","LowSigmaR","L10","N200","Depletion",100,-0.164990851497251,0.190681872031358,1
"149","long_slow","R_biasadjusted","LowSigmaR","L10","N200","F",100,0.135217423383431,0.18563630538283,1
"150","long_slow","R_biasadjusted","LowSigmaR","L10","N200","OFL",100,-0.126730552372934,0.170041894837739,1
"151","long_slow","R_biasadjusted","LowSigmaR","L10","N200","Recruit",100,0.0641229242129354,0.259482469057994,1
"152","long_slow","R_biasadjusted","LowSigmaR","L10","N200","SPR",100,-0.082263890635809,0.110146374441859,1
"153","long_slow","R_biasadjusted","LowSigmaR","L10","N200","SSB",100,-0.159830255836532,0.20681870485645,1
"154","long_slow","R_biasadjusted","LowSigmaR","L10","N200","SSB0",100,-0.0170282680129697,0.0468241578638127,1
"155","long_slow","R_biasadjusted","LowSigmaR","L20","N200","Depletion",100,-0.0650140339039581,0.0937203915275927,1
"156","long_slow","R_biasadjusted","LowSigmaR","L20","N200","F",100,0.0699243369866245,0.107547036417122,1
"157","long_slow","R_biasadjusted","LowSigmaR","L20","N200","OFL",100,-0.0777367090410854,0.111037070153591,1
"158","long_slow","R_biasadjusted","LowSigmaR","L20","N200","Recruit",100,0.0974871699205103,0.275015516536011,1
"159","long_slow","R_biasadjusted","LowSigmaR","L20","N200","SPR",100,-0.0456545578894408,0.0651678746619709,1
"160","long_slow","R_biasadjusted","LowSigmaR","L20","N200","SSB",100,-0.0768763872114728,0.124643167319596,1
"161","long_slow","R_biasadjusted","LowSigmaR","L20","N200","SSB0",100,-0.00139330001935609,0.0482317745705853,1
"162","long_slow","R_biasadjusted","LowSigmaR","L75","N200","Depletion",100,-0.036363081795205,0.0826479399353189,1
"163","long_slow","R_biasadjusted","LowSigmaR","L75","N200","F",100,0.047279226176733,0.105406667456945,1
"164","long_slow","R_biasadjusted","LowSigmaR","L75","N200","OFL",100,-0.0472509820446499,0.106288209442668,1
"165","long_slow","R_biasadjusted","LowSigmaR","L75","N200","Recruit",100,0.0674259761478998,0.258004996368844,1
"166","long_slow","R_biasadjusted","LowSigmaR","L75","N200","SPR",100,-0.027696764354443,0.0626444484623608,1
"167","long_slow","R_biasadjusted","LowSigmaR","L75","N200","SSB",100,-0.047471233073325,0.105319338348737,1
"168","long_slow","R_biasadjusted","LowSigmaR","L75","N200","SSB0",100,-0.0111326561349296,0.0432278059848335,1
"169","long_slow","R_unadjusted","HighSigmaR","L1","N200","Depletion",100,-0.374031544765341,0.503456574040124,1
"170","long_slow","R_unadjusted","HighSigmaR","L1","N200","F",100,0.115937870765264,0.581556649483464,1
"171","long_slow","R_unadjusted","HighSigmaR","L1","N200","OFL",100,-0.145653371228103,0.622516647923411,1
"172","long_slow","R_unadjusted","HighSigmaR","L1","N200","Recruit",100,0.591540843466687,0.728245491326474,1
"173","long_slow","R_unadjusted","HighSigmaR","L1","N200","SPR",100,-0.0714007766807118,0.390390148418339,1
"174","long_slow","R_unadjusted","HighSigmaR","L1","N200","SSB",100,-0.215124164216219,0.661262414272637,1
"175","long_slow","R_unadjusted","HighSigmaR","L1","N200","SSB0",100,0.362879921933967,0.362879921933967,1
"176","long_slow","R_unadjusted","HighSigmaR","L10","N200","Depletion",100,-0.306697463642287,0.324238838058133,1
"177","long_slow","R_unadjusted","HighSigmaR","L10","N200","F",100,-0.0442421004155374,0.259835317212953,1
"178","long_slow","R_unadjusted","HighSigmaR","L10","N200","OFL",100,0.0430331921480539,0.273706608962265,1
"179","long_slow","R_unadjusted","HighSigmaR","L10","N200","Recruit",100,0.853184977179201,0.853184977179201,1
"180","long_slow","R_unadjusted","HighSigmaR","L10","N200","SPR",100,0.0180688321489215,0.149975826992013,1
"181","long_slow","R_unadjusted","HighSigmaR","L10","N200","SSB",100,-0.0189103334080259,0.264512701082611,1
"182","long_slow","R_unadjusted","HighSigmaR","L10","N200","SSB0",100,0.411596745874217,0.411596745874217,1
"183","long_slow","R_unadjusted","HighSigmaR","L20","N200","Depletion",100,-0.151037322961083,0.19314553202071,1
"184","long_slow","R_unadjusted","HighSigmaR","L20","N200","F",100,-0.137413267828778,0.246715801378408,1
"185","long_slow","R_unadjusted","HighSigmaR","L20","N200","OFL",100,0.158820932211047,0.300452929838671,1
